2012-06-11 14:45:02 status half-configured libacl1 2.2.49-4
2012-06-11 14:45:02 status installed libacl1 2.2.49-4
2012-06-11 14:45:02 configure libslang2 2.2.2-4 2.2.2-4
2012-06-11 14:45:02 status unpacked libslang2 2.2.2-4
2012-06-11 14:45:02 status half-configured libslang2 2.2.2-4
2012-06-11 14:45:02 status installed libslang2 2.2.2-4
2012-06-11 14:45:02 configure libss2 1.41.12-4stable1 1.41.12-4stable1
2012-06-11 14:45:02 status unpacked libss2 1.41.12-4stable1
2012-06-11 14:45:02 status half-configured libss2 1.41.12-4stable1
2012-06-11 14:45:02 status installed libss2 1.41.12-4stable1
2012-06-11 14:45:02 configure liblzma2 5.0.0-2 5.0.0-2
2012-06-11 14:45:02 status unpacked liblzma2 5.0.0-2
2012-06-11 14:45:02 status half-configured liblzma2 5.0.0-2
2012-06-11 14:45:02 status installed liblzma2 5.0.0-2
2012-06-11 14:45:02 configure insserv 1.14.0-2 1.14.0-2
2012-06-11 14:45:02 status unpacked insserv 1.14.0-2
2012-06-11 14:45:02 status unpacked insserv 1.14.0-2
2012-06-11 14:45:02 status unpacked insserv 1.14.0-2
2012-06-11 14:45:02 status half-configured insserv 1.14.0-2
2012-06-11 14:45:02 status installed insserv 1.14.0-2
2012-06-11 14:45:02 configure gzip 1.3.12-9 1.3.12-9
2012-06-11 14:45:02 status unpacked gzip 1.3.12-9
2012-06-11 14:45:02 status half-configured gzip 1.3.12-9
2012-06-11 14:45:02 status installed gzip 1.3.12-9
2012-06-11 14:45:02 configure libbz2-1.0 1.0.5-6+squeeze1 1.0.5-6+squeeze1
2012-06-11 14:45:02 status unpacked libbz2-1.0 1.0.5-6+squeeze1
2012-06-11 14:45:02 status half-configured libbz2-1.0 1.0.5-6+squeeze1
2012-06-11 14:45:02 status installed libbz2-1.0 1.0.5-6+squeeze1
2012-06-11 14:45:02 configure libselinux1 2.0.96-1 2.0.96-1
2012-06-11 14:45:02 status unpacked libselinux1 2.0.96-1
2012-06-11 14:45:02 status half-configured libselinux1 2.0.96-1
2012-06-11 14:45:02 status installed libselinux1 2.0.96-1
2012-06-11 14:45:02 configure libstdc++6 4.4.5-8 4.4.5-8
2012-06-11 14:45:02 status unpacked libstdc++6 4.4.5-8
2012-06-11 14:45:02 status half-configured libstdc++6 4.4.5-8
2012-06-11 14:45:02 status installed libstdc++6 4.4.5-8
2012-06-11 14:45:02 configure coreutils 8.5-1 8.5-1
2012-06-11 14:45:02 status unpacked coreutils 8.5-1
2012-06-11 14:45:02 status half-configured coreutils 8.5-1
2012-06-11 14:45:02 status installed coreutils 8.5-1
2012-06-11 14:45:02 configure ncurses-bin 5.7+20100313-5 5.7+20100313-5
2012-06-11 14:45:02 status unpacked ncurses-bin 5.7+20100313-5
2012-06-11 14:45:02 status half-configured ncurses-bin 5.7+20100313-5
2012-06-11 14:45:02 status installed ncurses-bin 5.7+20100313-5
2012-06-11 14:45:02 configure base-files 6.0squeeze5 6.0squeeze5
2012-06-11 14:45:02 status unpacked base-files 6.0squeeze5
2012-06-11 14:45:02 status unpacked base-files 6.0squeeze5
2012-06-11 14:45:02 status unpacked base-files 6.0squeeze5
2012-06-11 14:45:02 status unpacked base-files 6.0squeeze5
2012-06-11 14:45:02 status unpacked base-files 6.0squeeze5
2012-06-11 14:45:02 status unpacked base-files 6.0squeeze5
2012-06-11 14:45:02 status half-configured base-files 6.0squeeze5
2012-06-11 14:45:02 status installed base-files 6.0squeeze5
2012-06-11 14:45:02 configure xz-utils 5.0.0-2 5.0.0-2
2012-06-11 14:45:02 status unpacked xz-utils 5.0.0-2
2012-06-11 14:45:02 status half-configured xz-utils 5.0.0-2
2012-06-11 14:45:02 status installed xz-utils 5.0.0-2
2012-06-11 14:45:02 configure dpkg 1.15.8.12 1.15.8.12
2012-06-11 14:45:02 status unpacked dpkg 1.15.8.12
2012-06-11 14:45:02 status unpacked dpkg 1.15.8.12
2012-06-11 14:45:02 status unpacked dpkg 1.15.8.12
2012-06-11 14:45:02 status unpacked dpkg 1.15.8.12
2012-06-11 14:45:02 status unpacked dpkg 1.15.8.12
2012-06-11 14:45:02 status half-configured dpkg 1.15.8.12
2012-06-11 14:45:02 status installed dpkg 1.15.8.12
2012-06-11 14:45:02 configure sysvinit-utils 2.88dsf-13.1+squeeze1 2.88dsf-13.1+squeeze1
2012-06-11 14:45:02 status unpacked sysvinit-utils 2.88dsf-13.1+squeeze1
2012-06-11 14:45:02 status half-configured sysvinit-utils 2.88dsf-13.1+squeeze1
2012-06-11 14:45:02 status installed sysvinit-utils 2.88dsf-13.1+squeeze1
2012-06-11 14:45:02 configure dash 0.5.5.1-7.4 0.5.5.1-7.4
2012-06-11 14:45:02 status unpacked dash 0.5.5.1-7.4
2012-06-11 14:45:02 status half-configured dash 0.5.5.1-7.4
2012-06-11 14:45:02 status installed dash 0.5.5.1-7.4
2012-06-11 14:45:02 configure perl-base 5.10.1-17squeeze3 5.10.1-17squeeze3
2012-06-11 14:45:02 status unpacked perl-base 5.10.1-17squeeze3
2012-06-11 14:45:02 status half-configured perl-base 5.10.1-17squeeze3
2012-06-11 14:45:02 status installed perl-base 5.10.1-17squeeze3
2012-06-11 14:45:02 configure libtext-iconv-perl 1.7-2 1.7-2
2012-06-11 14:45:02 status unpacked libtext-iconv-perl 1.7-2
2012-06-11 14:45:02 status half-configured libtext-iconv-perl 1.7-2
2012-06-11 14:45:02 status installed libtext-iconv-perl 1.7-2
2012-06-11 14:45:02 configure sed 4.2.1-7 4.2.1-7
2012-06-11 14:45:02 status unpacked sed 4.2.1-7
2012-06-11 14:45:02 status half-configured sed 4.2.1-7
2012-06-11 14:45:02 status installed sed 4.2.1-7
2012-06-11 14:45:02 configure grep 2.6.3-3 2.6.3-3
2012-06-11 14:45:02 status unpacked grep 2.6.3-3
2012-06-11 14:45:02 status half-configured grep 2.6.3-3
2012-06-11 14:45:02 status installed grep 2.6.3-3
2012-06-11 14:45:02 configure findutils 4.4.2-1+b1 4.4.2-1+b1
2012-06-11 14:45:02 status unpacked findutils 4.4.2-1+b1
2012-06-11 14:45:02 status half-configured findutils 4.4.2-1+b1
2012-06-11 14:45:02 status installed findutils 4.4.2-1+b1
2012-06-11 14:45:02 configure liblocale-gettext-perl 1.05-6 1.05-6
2012-06-11 14:45:02 status unpacked liblocale-gettext-perl 1.05-6
2012-06-11 14:45:02 status half-configured liblocale-gettext-perl 1.05-6
2012-06-11 14:45:02 status installed liblocale-gettext-perl 1.05-6
2012-06-11 14:45:02 configure bash 4.1-3 4.1-3
2012-06-11 14:45:02 status unpacked bash 4.1-3
2012-06-11 14:45:02 status unpacked bash 4.1-3
2012-06-11 14:45:02 status unpacked bash 4.1-3
2012-06-11 14:45:02 status unpacked bash 4.1-3
2012-06-11 14:45:02 status unpacked bash 4.1-3
2012-06-11 14:45:02 status half-configured bash 4.1-3
2012-06-11 14:45:02 status installed bash 4.1-3
2012-06-11 14:45:02 configure libtext-charwidth-perl 0.04-6 0.04-6
2012-06-11 14:45:02 status unpacked libtext-charwidth-perl 0.04-6
2012-06-11 14:45:02 status half-configured libtext-charwidth-perl 0.04-6
2012-06-11 14:45:02 status installed libtext-charwidth-perl 0.04-6
2012-06-11 14:45:02 configure libtext-wrapi18n-perl 0.06-7 0.06-7
2012-06-11 14:45:02 status unpacked libtext-wrapi18n-perl 0.06-7
2012-06-11 14:45:02 status half-configured libtext-wrapi18n-perl 0.06-7
2012-06-11 14:45:02 status installed libtext-wrapi18n-perl 0.06-7
2012-06-11 14:45:02 configure lsb-base 3.2-23.2squeeze1 3.2-23.2squeeze1
2012-06-11 14:45:02 status unpacked lsb-base 3.2-23.2squeeze1
2012-06-11 14:45:02 status half-configured lsb-base 3.2-23.2squeeze1
2012-06-11 14:45:02 status installed lsb-base 3.2-23.2squeeze1
2012-06-11 14:45:02 configure debconf-i18n 1.5.36.1 1.5.36.1
2012-06-11 14:45:02 status unpacked debconf-i18n 1.5.36.1
2012-06-11 14:45:02 status half-configured debconf-i18n 1.5.36.1
2012-06-11 14:45:02 status installed debconf-i18n 1.5.36.1
2012-06-11 14:45:02 configure debconf 1.5.36.1 1.5.36.1
2012-06-11 14:45:02 status unpacked debconf 1.5.36.1
2012-06-11 14:45:02 status unpacked debconf 1.5.36.1
2012-06-11 14:45:02 status unpacked debconf 1.5.36.1
2012-06-11 14:45:02 status unpacked debconf 1.5.36.1
2012-06-11 14:45:02 status half-configured debconf 1.5.36.1
2012-06-11 14:45:02 status installed debconf 1.5.36.1
2012-06-11 14:45:02 configure libpam0g 1.1.1-6.1+squeeze1 1.1.1-6.1+squeeze1
2012-06-11 14:45:02 status unpacked libpam0g 1.1.1-6.1+squeeze1
2012-06-11 14:45:02 status half-configured libpam0g 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 status installed libpam0g 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 configure sysv-rc 2.88dsf-13.1+squeeze1 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked sysv-rc 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status half-configured sysv-rc 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status installed sysv-rc 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 configure libpam-modules 1.1.1-6.1+squeeze1 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 status unpacked libpam-modules 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 status unpacked libpam-modules 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 status unpacked libpam-modules 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 status unpacked libpam-modules 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 status unpacked libpam-modules 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 status unpacked libpam-modules 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 status unpacked libpam-modules 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 status unpacked libpam-modules 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 status unpacked libpam-modules 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 status half-configured libpam-modules 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 status installed libpam-modules 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 configure tzdata 2012c-0squeeze1 2012c-0squeeze1
2012-06-11 14:45:03 status unpacked tzdata 2012c-0squeeze1
2012-06-11 14:45:03 status half-configured tzdata 2012c-0squeeze1
2012-06-11 14:45:03 status installed tzdata 2012c-0squeeze1
2012-06-11 14:45:03 configure passwd 1:4.1.4.2+svn3283-2+squeeze1 1:4.1.4.2+svn3283-2+squeeze1
2012-06-11 14:45:03 status unpacked passwd 1:4.1.4.2+svn3283-2+squeeze1
2012-06-11 14:45:03 status unpacked passwd 1:4.1.4.2+svn3283-2+squeeze1
2012-06-11 14:45:03 status unpacked passwd 1:4.1.4.2+svn3283-2+squeeze1
2012-06-11 14:45:03 status unpacked passwd 1:4.1.4.2+svn3283-2+squeeze1
2012-06-11 14:45:03 status unpacked passwd 1:4.1.4.2+svn3283-2+squeeze1
2012-06-11 14:45:03 status unpacked passwd 1:4.1.4.2+svn3283-2+squeeze1
2012-06-11 14:45:03 status unpacked passwd 1:4.1.4.2+svn3283-2+squeeze1
2012-06-11 14:45:03 status unpacked passwd 1:4.1.4.2+svn3283-2+squeeze1
2012-06-11 14:45:03 status half-configured passwd 1:4.1.4.2+svn3283-2+squeeze1
2012-06-11 14:45:03 status installed passwd 1:4.1.4.2+svn3283-2+squeeze1
2012-06-11 14:45:03 configure libpam-runtime 1.1.1-6.1+squeeze1 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 status unpacked libpam-runtime 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 status unpacked libpam-runtime 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 status unpacked libpam-runtime 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 status half-configured libpam-runtime 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 status installed libpam-runtime 1.1.1-6.1+squeeze1
2012-06-11 14:45:03 configure login 1:4.1.4.2+svn3283-2+squeeze1 1:4.1.4.2+svn3283-2+squeeze1
2012-06-11 14:45:03 status unpacked login 1:4.1.4.2+svn3283-2+squeeze1
2012-06-11 14:45:03 status unpacked login 1:4.1.4.2+svn3283-2+squeeze1
2012-06-11 14:45:03 status unpacked login 1:4.1.4.2+svn3283-2+squeeze1
2012-06-11 14:45:03 status unpacked login 1:4.1.4.2+svn3283-2+squeeze1
2012-06-11 14:45:03 status unpacked login 1:4.1.4.2+svn3283-2+squeeze1
2012-06-11 14:45:03 status half-configured login 1:4.1.4.2+svn3283-2+squeeze1
2012-06-11 14:45:03 status installed login 1:4.1.4.2+svn3283-2+squeeze1
2012-06-11 14:45:03 configure libuuid1 2.17.2-9 2.17.2-9
2012-06-11 14:45:03 status unpacked libuuid1 2.17.2-9
2012-06-11 14:45:03 status half-configured libuuid1 2.17.2-9
2012-06-11 14:45:03 status installed libuuid1 2.17.2-9
2012-06-11 14:45:03 configure libblkid1 2.17.2-9 2.17.2-9
2012-06-11 14:45:03 status unpacked libblkid1 2.17.2-9
2012-06-11 14:45:03 status half-configured libblkid1 2.17.2-9
2012-06-11 14:45:03 status installed libblkid1 2.17.2-9
2012-06-11 14:45:03 configure mount 2.17.2-9 2.17.2-9
2012-06-11 14:45:03 status unpacked mount 2.17.2-9
2012-06-11 14:45:03 status half-configured mount 2.17.2-9
2012-06-11 14:45:03 status installed mount 2.17.2-9
2012-06-11 14:45:03 configure initscripts 2.88dsf-13.1+squeeze1 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:03 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:04 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:04 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:04 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:04 status unpacked initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:04 status half-configured initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:05 status installed initscripts 2.88dsf-13.1+squeeze1
2012-06-11 14:45:05 configure util-linux 2.17.2-9 2.17.2-9
2012-06-11 14:45:05 status unpacked util-linux 2.17.2-9
2012-06-11 14:45:05 status unpacked util-linux 2.17.2-9
2012-06-11 14:45:05 status unpacked util-linux 2.17.2-9
2012-06-11 14:45:05 status half-configured util-linux 2.17.2-9
2012-06-11 14:45:05 status installed util-linux 2.17.2-9
2012-06-11 14:45:05 configure sysvinit 2.88dsf-13.1+squeeze1 2.88dsf-13.1+squeeze1
2012-06-11 14:45:05 status unpacked sysvinit 2.88dsf-13.1+squeeze1
2012-06-11 14:45:05 status half-configured sysvinit 2.88dsf-13.1+squeeze1
2012-06-11 14:45:08 status installed sysvinit 2.88dsf-13.1+squeeze1
2012-06-11 14:45:08 configure e2fsprogs 1.41.12-4stable1 1.41.12-4stable1
2012-06-11 14:45:08 status unpacked e2fsprogs 1.41.12-4stable1
2012-06-11 14:45:08 status unpacked e2fsprogs 1.41.12-4stable1
2012-06-11 14:45:08 status half-configured e2fsprogs 1.41.12-4stable1
2012-06-11 14:45:08 status installed e2fsprogs 1.41.12-4stable1
2012-06-11 14:45:09 startup archives unpack
2012-06-11 14:45:09 install adduser <none> 3.112+nmu2
2012-06-11 14:45:09 status half-installed adduser 3.112+nmu2
2012-06-11 14:45:10 status unpacked adduser 3.112+nmu2
2012-06-11 14:45:10 status unpacked adduser 3.112+nmu2
2012-06-11 14:45:10 install apt <none> 0.8.10.3+squeeze1
2012-06-11 14:45:10 status half-installed apt 0.8.10.3+squeeze1
2012-06-11 14:45:10 status unpacked apt 0.8.10.3+squeeze1
2012-06-11 14:45:10 status unpacked apt 0.8.10.3+squeeze1
2012-06-11 14:45:10 install libdb4.7 <none> 4.7.25-9
2012-06-11 14:45:10 status half-installed libdb4.7 4.7.25-9
2012-06-11 14:45:11 status unpacked libdb4.7 4.7.25-9
2012-06-11 14:45:11 status unpacked libdb4.7 4.7.25-9
2012-06-11 14:45:11 install debian-archive-keyring <none> 2010.08.28
2012-06-11 14:45:11 status half-installed debian-archive-keyring 2010.08.28
2012-06-11 14:45:11 status unpacked debian-archive-keyring 2010.08.28
2012-06-11 14:45:11 status unpacked debian-archive-keyring 2010.08.28
2012-06-11 14:45:11 install dialog <none> 1.1-20100428-1
2012-06-11 14:45:11 status half-installed dialog 1.1-20100428-1
2012-06-11 14:45:11 status unpacked dialog 1.1-20100428-1
2012-06-11 14:45:11 status unpacked dialog 1.1-20100428-1
2012-06-11 14:45:11 install locales <none> 2.11.3-3
2012-06-11 14:45:11 status half-installed locales 2.11.3-3
2012-06-11 14:45:12 status unpacked locales 2.11.3-3
2012-06-11 14:45:12 status unpacked locales 2.11.3-3
2012-06-11 14:45:12 install libgdbm3 <none> 1.8.3-9
2012-06-11 14:45:12 status half-installed libgdbm3 1.8.3-9
2012-06-11 14:45:12 status unpacked libgdbm3 1.8.3-9
2012-06-11 14:45:12 status unpacked libgdbm3 1.8.3-9
2012-06-11 14:45:12 install gnupg <none> 1.4.10-4
2012-06-11 14:45:12 status half-installed gnupg 1.4.10-4
2012-06-11 14:45:12 status unpacked gnupg 1.4.10-4
2012-06-11 14:45:12 status unpacked gnupg 1.4.10-4
2012-06-11 14:45:12 install gpgv <none> 1.4.10-4
2012-06-11 14:45:12 status half-installed gpgv 1.4.10-4
2012-06-11 14:45:12 status unpacked gpgv 1.4.10-4
2012-06-11 14:45:12 status unpacked gpgv 1.4.10-4
2012-06-11 14:45:12 install ifupdown <none> 0.6.10
2012-06-11 14:45:12 status half-installed ifupdown 0.6.10
2012-06-11 14:45:12 status unpacked ifupdown 0.6.10
2012-06-11 14:45:12 status unpacked ifupdown 0.6.10
2012-06-11 14:45:12 install iproute <none> 20100519-3
2012-06-11 14:45:12 status half-installed iproute 20100519-3
2012-06-11 14:45:12 status unpacked iproute 20100519-3
2012-06-11 14:45:12 status unpacked iproute 20100519-3
2012-06-11 14:45:12 install dhcp3-client <none> 4.1.1-P1-15+squeeze3
2012-06-11 14:45:12 status half-installed dhcp3-client 4.1.1-P1-15+squeeze3
2012-06-11 14:45:12 status unpacked dhcp3-client 4.1.1-P1-15+squeeze3
2012-06-11 14:45:12 status unpacked dhcp3-client 4.1.1-P1-15+squeeze3
2012-06-11 14:45:12 install isc-dhcp-client <none> 4.1.1-P1-15+squeeze3
2012-06-11 14:45:12 status half-installed isc-dhcp-client 4.1.1-P1-15+squeeze3
2012-06-11 14:45:12 status unpacked isc-dhcp-client 4.1.1-P1-15+squeeze3
2012-06-11 14:45:12 status unpacked isc-dhcp-client 4.1.1-P1-15+squeeze3
2012-06-11 14:45:12 install isc-dhcp-common <none> 4.1.1-P1-15+squeeze3
2012-06-11 14:45:12 status half-installed isc-dhcp-common 4.1.1-P1-15+squeeze3
2012-06-11 14:45:12 status unpacked isc-dhcp-common 4.1.1-P1-15+squeeze3
2012-06-11 14:45:12 status unpacked isc-dhcp-common 4.1.1-P1-15+squeeze3
2012-06-11 14:45:12 install libkeyutils1 <none> 1.4-1
2012-06-11 14:45:12 status half-installed libkeyutils1 1.4-1
2012-06-11 14:45:12 status unpacked libkeyutils1 1.4-1
2012-06-11 14:45:12 status unpacked libkeyutils1 1.4-1
2012-06-11 14:45:13 install libgssapi-krb5-2 <none> 1.8.3+dfsg-4squeeze5
2012-06-11 14:45:13 status half-installed libgssapi-krb5-2 1.8.3+dfsg-4squeeze5
2012-06-11 14:45:13 status unpacked libgssapi-krb5-2 1.8.3+dfsg-4squeeze5
2012-06-11 14:45:13 status unpacked libgssapi-krb5-2 1.8.3+dfsg-4squeeze5
2012-06-11 14:45:13 install libk5crypto3 <none> 1.8.3+dfsg-4squeeze5
2012-06-11 14:45:13 status half-installed libk5crypto3 1.8.3+dfsg-4squeeze5
2012-06-11 14:45:13 status unpacked libk5crypto3 1.8.3+dfsg-4squeeze5
2012-06-11 14:45:13 status unpacked libk5crypto3 1.8.3+dfsg-4squeeze5
2012-06-11 14:45:13 install libkrb5-3 <none> 1.8.3+dfsg-4squeeze5
2012-06-11 14:45:13 status half-installed libkrb5-3 1.8.3+dfsg-4squeeze5
2012-06-11 14:45:13 status unpacked libkrb5-3 1.8.3+dfsg-4squeeze5
2012-06-11 14:45:13 status unpacked libkrb5-3 1.8.3+dfsg-4squeeze5
2012-06-11 14:45:13 install libkrb5support0 <none> 1.8.3+dfsg-4squeeze5
2012-06-11 14:45:13 status half-installed libkrb5support0 1.8.3+dfsg-4squeeze5
2012-06-11 14:45:13 status unpacked libkrb5support0 1.8.3+dfsg-4squeeze5
2012-06-11 14:45:13 status unpacked libkrb5support0 1.8.3+dfsg-4squeeze5
2012-06-11 14:45:13 install libbsd0 <none> 0.2.0-1
2012-06-11 14:45:13 status half-installed libbsd0 0.2.0-1
2012-06-11 14:45:13 status unpacked libbsd0 0.2.0-1
2012-06-11 14:45:13 status unpacked libbsd0 0.2.0-1
2012-06-11 14:45:13 install libedit2 <none> 2.11-20080614-2
2012-06-11 14:45:13 status half-installed libedit2 2.11-20080614-2
2012-06-11 14:45:13 status unpacked libedit2 2.11-20080614-2
2012-06-11 14:45:13 status unpacked libedit2 2.11-20080614-2
2012-06-11 14:45:13 install libui-dialog-perl <none> 1.08-1.1
2012-06-11 14:45:13 status half-installed libui-dialog-perl 1.08-1.1
2012-06-11 14:45:13 status unpacked libui-dialog-perl 1.08-1.1
2012-06-11 14:45:13 status unpacked libui-dialog-perl 1.08-1.1
2012-06-11 14:45:13 install libusb-0.1-4 <none> 2:0.1.12-16
2012-06-11 14:45:13 status half-installed libusb-0.1-4 2:0.1.12-16
2012-06-11 14:45:13 status unpacked libusb-0.1-4 2:0.1.12-16
2012-06-11 14:45:13 status unpacked libusb-0.1-4 2:0.1.12-16
2012-06-11 14:45:13 install nano <none> 2.2.4-1
2012-06-11 14:45:13 status half-installed nano 2.2.4-1
2012-06-11 14:45:13 status unpacked nano 2.2.4-1
2012-06-11 14:45:13 status unpacked nano 2.2.4-1
2012-06-11 14:45:13 install libncursesw5 <none> 5.7+20100313-5
2012-06-11 14:45:13 status half-installed libncursesw5 5.7+20100313-5
2012-06-11 14:45:13 status unpacked libncursesw5 5.7+20100313-5
2012-06-11 14:45:13 status unpacked libncursesw5 5.7+20100313-5
2012-06-11 14:45:13 install net-tools <none> 1.60-23
2012-06-11 14:45:13 status half-installed net-tools 1.60-23
2012-06-11 14:45:13 status unpacked net-tools 1.60-23
2012-06-11 14:45:13 status unpacked net-tools 1.60-23
2012-06-11 14:45:13 install netbase <none> 4.45
2012-06-11 14:45:13 status half-installed netbase 4.45
2012-06-11 14:45:13 status unpacked netbase 4.45
2012-06-11 14:45:13 status unpacked netbase 4.45
2012-06-11 14:45:13 install openssh-blacklist <none> 0.4.1
2012-06-11 14:45:13 status half-installed openssh-blacklist 0.4.1
2012-06-11 14:45:14 status unpacked openssh-blacklist 0.4.1
2012-06-11 14:45:14 status unpacked openssh-blacklist 0.4.1
2012-06-11 14:45:14 install openssh-client <none> 1:5.5p1-6+squeeze2
2012-06-11 14:45:14 status half-installed openssh-client 1:5.5p1-6+squeeze2
2012-06-11 14:45:15 status unpacked openssh-client 1:5.5p1-6+squeeze2
2012-06-11 14:45:15 status unpacked openssh-client 1:5.5p1-6+squeeze2
2012-06-11 14:45:15 install openssh-server <none> 1:5.5p1-6+squeeze2
2012-06-11 14:45:15 status half-installed openssh-server 1:5.5p1-6+squeeze2
2012-06-11 14:45:15 status unpacked openssh-server 1:5.5p1-6+squeeze2
2012-06-11 14:45:15 status unpacked openssh-server 1:5.5p1-6+squeeze2
2012-06-11 14:45:15 install libssl0.9.8 <none> 0.9.8o-4squeeze12
2012-06-11 14:45:15 status half-installed libssl0.9.8 0.9.8o-4squeeze12
2012-06-11 14:45:15 status unpacked libssl0.9.8 0.9.8o-4squeeze12
2012-06-11 14:45:15 status unpacked libssl0.9.8 0.9.8o-4squeeze12
2012-06-11 14:45:15 install perl-modules <none> 5.10.1-17squeeze3
2012-06-11 14:45:15 status half-installed perl-modules 5.10.1-17squeeze3
2012-06-11 14:45:16 status unpacked perl-modules 5.10.1-17squeeze3
2012-06-11 14:45:16 status unpacked perl-modules 5.10.1-17squeeze3
2012-06-11 14:45:16 install perl <none> 5.10.1-17squeeze3
2012-06-11 14:45:16 status half-installed perl 5.10.1-17squeeze3
2012-06-11 14:45:18 status unpacked perl 5.10.1-17squeeze3
2012-06-11 14:45:18 status unpacked perl 5.10.1-17squeeze3
2012-06-11 14:45:18 install procps <none> 1:3.2.8-9squeeze1
2012-06-11 14:45:18 status half-installed procps 1:3.2.8-9squeeze1
2012-06-11 14:45:18 status unpacked procps 1:3.2.8-9squeeze1
2012-06-11 14:45:18 status unpacked procps 1:3.2.8-9squeeze1
2012-06-11 14:45:18 install libreadline6 <none> 6.1-3
2012-06-11 14:45:18 status half-installed libreadline6 6.1-3
2012-06-11 14:45:18 status unpacked libreadline6 6.1-3
2012-06-11 14:45:18 status unpacked libreadline6 6.1-3
2012-06-11 14:45:18 install readline-common <none> 6.1-3
2012-06-11 14:45:18 status half-installed readline-common 6.1-3
2012-06-11 14:45:18 status unpacked readline-common 6.1-3
2012-06-11 14:45:18 status unpacked readline-common 6.1-3
2012-06-11 14:45:18 install libwrap0 <none> 7.6.q-19
2012-06-11 14:45:18 status half-installed libwrap0 7.6.q-19
2012-06-11 14:45:18 status unpacked libwrap0 7.6.q-19
